N,draws,null_mean,null_sd,null_q025,null_q975,null_kind,phase_def,line_code,direction
19,20000,0.4838050869766055,0.15662466443687453,0.165919302836731,0.7749070565722167,permutation,time,39A,1.0
20,20000,0.4826169840935818,0.15380562455846108,0.17223812567537852,0.7695586006115809,permutation,time,39A,1.0
21,20000,0.4817320980069079,0.15030937379072515,0.17597856638750523,0.762607737071388,permutation,time,39A,1.0
22,20000,0.4804901462448209,0.14676022389527832,0.18174265086191052,0.7577499265997164,permutation,time,39A,1.0
23,20000,0.4797387046932925,0.14427760402424206,0.18988316349748274,0.7529394581492262,permutation,time,39A,1.0
24,20000,0.4789734186552645,0.14154288206414792,0.19366527468410888,0.7473292469762634,permutation,time,39A,1.0
25,20000,0.4786438064339734,0.13881229766643896,0.20053451693506813,0.7401968096531832,permutation,time,39A,1.0
26,20000,0.47814587003125414,0.13631002322806113,0.206054115036164,0.736191115210993,permutation,time,39A,1.0
27,20000,0.47766037932111194,0.13400565529061234,0.20923662891014766,0.7298657476788766,permutation,time,39A,1.0
28,20000,0.47700637407532176,0.1315349599104468,0.21166113561417632,0.7247412464877165,permutation,time,39A,1.0
29,20000,0.4765742870791491,0.12954645687178165,0.21409578124519077,0.7213100362591169,permutation,time,39A,1.0
30,20000,0.4759189157292389,0.12765502068058104,0.215598993031531,0.7157752219282146,permutation,time,39A,1.0
31,20000,0.47545519788458007,0.1258601376456662,0.22099723046913552,0.7114155988716703,permutation,time,39A,1.0
32,20000,0.47499176676564203,0.12414531317934133,0.22263928084674742,0.7102500420489358,permutation,time,39A,1.0
33,20000,0.47463744263405505,0.12236393380413395,0.22859023768409722,0.7058643238291793,permutation,time,39A,1.0
34,20000,0.47437620987258433,0.12086303859006223,0.23089380842779825,0.7019862728105621,permutation,time,39A,1.0
35,20000,0.4739615181311108,0.11909866906723883,0.23481218062738435,0.6995484412614597,permutation,time,39A,1.0
36,20000,0.4736858956556911,0.11735966613458851,0.23677076969459962,0.696583856428167,permutation,time,39A,1.0
37,20000,0.47343760619332514,0.11567440062453717,0.2383335439158436,0.6927124444002432,permutation,time,39A,1.0
1,20000,1.0,8.289046379324127e-17,0.9999999999999999,1.0000000000000002,permutation,time,45,1.0
2,20000,0.7213684963853243,0.31523937558821435,0.0458293528465141,1.0,permutation,time,45,1.0
3,20000,0.6486513040643902,0.2695537465582035,0.18543545925252647,0.9999956887220853,permutation,time,45,1.0
4,20000,0.6012507761254066,0.2602939115571206,0.09747696025327447,0.9991823770514814,permutation,time,45,1.0
5,20000,0.5755633497290064,0.24510452291932797,0.12821399533994127,0.997970839600461,permutation,time,45,1.0
6,20000,0.5585466085366712,0.23526990049540067,0.11758713659869022,0.9835316201977321,permutation,time,45,1.0
7,20000,0.5462561936107431,0.2246207137525054,0.12353353336833531,0.9649232000613718,permutation,time,45,1.0
8,20000,0.5383139823034184,0.21516740040796203,0.12668708243991267,0.9430884699017714,permutation,time,45,1.0
9,20000,0.5320171868272912,0.20697873836170516,0.12827069762813023,0.9220061632335108,permutation,time,45,1.0
10,20000,0.5263919463528385,0.20006166050897392,0.13219632793179542,0.8970452805754939,permutation,time,45,1.0
11,20000,0.5224235066137486,0.19341704689440237,0.13352732984183685,0.8801852377448011,permutation,time,45,1.0
12,20000,0.5191094197901497,0.1873084940922147,0.14401858777326285,0.8658172875943456,permutation,time,45,1.0
13,20000,0.51657592031963,0.18147063180910605,0.15164370811805533,0.8508840175730409,permutation,time,45,1.0
14,20000,0.5139655350500671,0.17612478484190355,0.15707010641314548,0.8405780262629173,permutation,time,45,1.0
15,20000,0.5121883510436279,0.17142431509673675,0.16333211582796628,0.8310652333976111,permutation,time,45,1.0
16,20000,0.511023865022869,0.16679959941786385,0.17217141401207903,0.8212835096626977,permutation,time,45,1.0
17,20000,0.5088765352445497,0.16273708159232358,0.17820253177897624,0.809890507204466,permutation,time,45,1.0
18,20000,0.5074844173414137,0.1588053154104831,0.17905613537358564,0.8015623435934065,permutation,time,45,1.0
19,20000,0.5063102883059059,0.155346902873801,0.18886386321626722,0.7946131922921255,permutation,time,45,1.0
20,20000,0.5047709859165233,0.15161358603767056,0.1944696750926739,0.7853636167302396,permutation,time,45,1.0
21,20000,0.5040532752457422,0.14837366364761603,0.20070244126977885,0.779337002220656,permutation,time,45,1.0
22,20000,0.5036493382628727,0.14526685155971109,0.20782433140845652,0.7702420050827716,permutation,time,45,1.0
23,20000,0.5030279090227999,0.14200986605908716,0.21170340330150098,0.7627354290793241,permutation,time,45,1.0
24,20000,0.5023607424543808,0.1393837610250137,0.2178107411054071,0.7578670748683828,permutation,time,45,1.0
25,20000,0.5017778413000198,0.13677630693157927,0.2201280178356073,0.7528436767812479,permutation,time,45,1.0
26,20000,0.5013534203925102,0.13454299097727906,0.2234946678550653,0.7494319489327417,permutation,time,45,1.0
27,20000,0.500914613165407,0.1323857559378972,0.228242777544005,0.7469904232323443,permutation,time,45,1.0
28,20000,0.500570112374553,0.13028981971419393,0.2328366618899478,0.7442067101704479,permutation,time,45,1.0
29,20000,0.5003004091412256,0.12796625780732265,0.2377660694624934,0.7392279964564895,permutation,time,45,1.0
30,20000,0.4996900109784001,0.12642534169335512,0.24465303723309922,0.7351689945856299,permutation,time,45,1.0
31,20000,0.49925985765872777,0.12423542409964791,0.2468675354669637,0.7318755740551214,permutation,time,45,1.0
32,20000,0.4987402396572821,0.12255981988683912,0.2506687486348324,0.7266711207381484,permutation,time,45,1.0
33,20000,0.498645948891591,0.12076504097874434,0.25337026401754187,0.7238245283180929,permutation,time,45,1.0
34,20000,0.4981282617812283,0.11914348392818365,0.25418312573699947,0.7216488259847854,permutation,time,45,1.0
35,20000,0.4982379886098048,0.11747212095352183,0.2569121988251436,0.7185283684501391,permutation,time,45,1.0
36,20000,0.4979465437090732,0.11568772449152269,0.2615932485881509,0.7137562206957875,permutation,time,45,1.0
37,20000,0.4975759431319191,0.1141545465749604,0.2673226767141831,0.7087143335216494,permutation,time,45,1.0
1,20000,1.0,4.843290085429904e-17,0.9999999999999999,1.0000000000000002,permutation,time,OC1,1.0
2,20000,0.7242122260928577,0.324757013904806,0.02250879408181113,1.0,permutation,time,OC1,1.0
3,20000,0.6554112462724423,0.27521238370970036,0.1831472830610387,1.0,permutation,time,OC1,1.0
4,20000,0.6091191457623261,0.2660632695611047,0.0959825694489547,1.0,permutation,time,OC1,1.0
5,20000,0.5855971569891283,0.24888333948087635,0.13455867651585304,1.0,permutation,time,OC1,1.0
6,20000,0.5688190680566008,0.23883305409746103,0.1095038187933743,0.9965748701605409,permutation,time,OC1,1.0
7,20000,0.5577549665868459,0.22802930477120759,0.12872940698520402,0.983746227268254,permutation,time,OC1,1.0
8,20000,0.5495742435647183,0.21884066947911768,0.12523629689032179,0.9593407881329492,permutation,time,OC1,1.0
9,20000,0.5430305774434128,0.20966139586674923,0.13172696134701714,0.935759495033068,permutation,time,OC1,1.0
10,20000,0.5383228348139082,0.2021863536006764,0.13971720711568741,0.9140577418197988,permutation,time,OC1,1.0
11,20000,0.5351898752907229,0.19574818135190328,0.14454207172863567,0.9006609682044243,permutation,time,OC1,1.0
12,20000,0.5322332961549887,0.18978305846393945,0.1480418799836477,0.8804949311746993,permutation,time,OC1,1.0
13,20000,0.5296005942925633,0.18391786723514028,0.15837946771627615,0.8654766395451851,permutation,time,OC1,1.0
14,20000,0.5277876832768363,0.17784376678151567,0.16354504591802865,0.8534829896988287,permutation,time,OC1,1.0
15,20000,0.5255656906623298,0.1727775813856301,0.17462598892533812,0.8469332071199873,permutation,time,OC1,1.0
16,20000,0.5237594834393419,0.16831580718624878,0.17969408744679477,0.8359541876545455,permutation,time,OC1,1.0
17,20000,0.5230407302874576,0.16390713108381266,0.1867094627809303,0.8252856834741796,permutation,time,OC1,1.0
18,20000,0.5217712232432893,0.16002704725208772,0.19326812125127762,0.8157981190141105,permutation,time,OC1,1.0
19,20000,0.520834146074875,0.15596547277058592,0.2027681647672621,0.8060928172321392,permutation,time,OC1,1.0
20,20000,0.5199909740656327,0.15243743470007648,0.21017016353806284,0.800708926981923,permutation,time,OC1,1.0
21,20000,0.5192523310269633,0.14894548902176893,0.21141804259919234,0.7939990956802069,permutation,time,OC1,1.0
22,20000,0.5184979617368317,0.14583385025724688,0.21754636958713158,0.7877836984340504,permutation,time,OC1,1.0
23,20000,0.5177261382688075,0.14293401592465002,0.22350924245094334,0.7792713010135547,permutation,time,OC1,1.0
24,20000,0.5173655734427328,0.1399283502581441,0.22913910725130332,0.7753681702449807,permutation,time,OC1,1.0
25,20000,0.5169112579701972,0.1372951376694409,0.23315405641591533,0.7716660005791893,permutation,time,OC1,1.0
26,20000,0.5165166081895505,0.13462951295085418,0.24123747919218763,0.7659014152290462,permutation,time,OC1,1.0
27,20000,0.5161124904129875,0.13229783399553566,0.24557054523917007,0.7618858912022137,permutation,time,OC1,1.0
28,20000,0.5158358058994427,0.1302692695165421,0.2482638838577288,0.7578766752020667,permutation,time,OC1,1.0
29,20000,0.5153448993922254,0.12816848033955425,0.2527270071971018,0.7530446905495356,permutation,time,OC1,1.0
30,20000,0.5148271432095939,0.12622280557124554,0.2566685219614128,0.7498431964722913,permutation,time,OC1,1.0
31,20000,0.5147729588240368,0.1240388665203144,0.26002942919772903,0.7465079835884043,permutation,time,OC1,1.0
32,20000,0.5144647156231275,0.12256569664649612,0.2631892667599853,0.7428085596484305,permutation,time,OC1,1.0
33,20000,0.5139870880977606,0.12049356578800136,0.26890650381290887,0.7386409375449144,permutation,time,OC1,1.0
34,20000,0.5137479365618435,0.11869857861532333,0.2723807228881632,0.7359692670954694,permutation,time,OC1,1.0
35,20000,0.5133328770492707,0.11699503752002223,0.27620455943615535,0.730056340964535,permutation,time,OC1,1.0
36,20000,0.5131443935333542,0.11518779418506214,0.2789198167704199,0.7286298578020745,permutation,time,OC1,1.0
37,20000,0.5128883901833263,0.1139574803908466,0.2808433608470035,0.7266482548045785,permutation,time,OC1,1.0
1,20000,1.0,5.475236370154617e-17,0.9999999999999999,1.0,permutation,time,45,0.0
2,20000,0.7455533551455072,0.31570975314298766,0.02616233224452385,1.0,permutation,time,45,0.0
3,20000,0.6814868394431889,0.27601708552267673,0.18367558851956436,1.0,permutation,time,45,0.0
4,20000,0.639802161294403,0.2680121057682694,0.11128071624181747,1.0,permutation,time,45,0.0
5,20000,0.6195645576114759,0.25054520858104995,0.14861608054516953,0.9999259500621707,permutation,time,45,0.0
6,20000,0.6067294158232392,0.2393560747083621,0.1355100175561967,0.9997489404076492,permutation,time,45,0.0
7,20000,0.5969154574185953,0.2274193520603064,0.14891655755536334,0.9963941638062354,permutation,time,45,0.0
8,20000,0.590239201538061,0.2172511290226126,0.15266615276905707,0.9904020054081112,permutation,time,45,0.0
9,20000,0.5846472443308482,0.2089315609071013,0.16249257774103104,0.9785877277810084,permutation,time,45,0.0
10,20000,0.5812274440275798,0.20108864646573585,0.17022237311042424,0.9588358885491259,permutation,time,45,0.0
11,20000,0.5773705199860271,0.19441330607058763,0.17781115273699238,0.9334740217176334,permutation,time,45,0.0
12,20000,0.5750227002374905,0.18759027689348987,0.1904084139625425,0.9170283745316368,permutation,time,45,0.0
13,20000,0.5732733318457468,0.18178331773068254,0.19545800541893305,0.9022544565741523,permutation,time,45,0.0
14,20000,0.5718289288533771,0.175881316482486,0.20813087919186182,0.8899869546359237,permutation,time,45,0.0
15,20000,0.5704169336094013,0.17059017570662757,0.21879379525762285,0.8789552189965019,permutation,time,45,0.0
16,20000,0.5697057814960385,0.16605145711044364,0.22439032783103335,0.873446084227152,permutation,time,45,0.0
17,20000,0.5687381161661685,0.16152081830225776,0.23346193093156026,0.8652326251530179,permutation,time,45,0.0
18,20000,0.5678792541035522,0.1576144621796438,0.24264309856185157,0.8562334031130595,permutation,time,45,0.0
19,20000,0.5672532201448998,0.1537905899901991,0.24863175582205996,0.8486384883483273,permutation,time,45,0.0
20,20000,0.5664530615891956,0.1501023944368413,0.2574644918975746,0.8414734736332516,permutation,time,45,0.0
21,20000,0.5661066434956947,0.1464485886382187,0.26519418576002823,0.8338212592303851,permutation,time,45,0.0
22,20000,0.5656152917230214,0.14302663144981348,0.2721268106409077,0.8282626923391266,permutation,time,45,0.0
23,20000,0.5651104515929908,0.14006063741872837,0.27639508494596826,0.8218519863426585,permutation,time,45,0.0
24,20000,0.5648402711615275,0.13686505615222969,0.2831775685825843,0.8176923339578211,permutation,time,45,0.0
25,20000,0.5643969440443797,0.13414948228811907,0.28724561354198125,0.8098963750369385,permutation,time,45,0.0
26,20000,0.5636893668400076,0.13214330209202862,0.2939204283539671,0.806538193816647,permutation,time,45,0.0
27,20000,0.5635684752555926,0.1299706117708885,0.297897401337982,0.8034652295403152,permutation,time,45,0.0
28,20000,0.563081487438816,0.12784026555867234,0.30084984778582763,0.7973235171060532,permutation,time,45,0.0
29,20000,0.5628658490975044,0.12580145184358776,0.3055282283149035,0.7926520626001309,permutation,time,45,0.0
30,20000,0.562587747412531,0.12354116051026418,0.3100884899269923,0.7890427962454003,permutation,time,45,0.0
31,20000,0.562394053824384,0.12155896296516834,0.3160164459417604,0.7860245643098432,permutation,time,45,0.0
32,20000,0.5622205933111726,0.11996051326030761,0.31816280293952814,0.7838452279106787,permutation,time,45,0.0
33,20000,0.5620127011510659,0.11811177616551814,0.3216151478740274,0.780339476924181,permutation,time,45,0.0
34,20000,0.5616124378576808,0.11662391717665575,0.3219694172219152,0.7780780215234526,permutation,time,45,0.0
35,20000,0.5613879638168792,0.11508791514735374,0.32539441356574733,0.7742021102806469,permutation,time,45,0.0
36,20000,0.5609994851323953,0.11359061776502374,0.3273034741932861,0.7712304704202401,permutation,time,45,0.0
37,20000,0.5606903029840555,0.11194849957524508,0.3340465620514771,0.7679290670563369,permutation,time,45,0.0
1,20000,1.0,7.076487998166007e-17,0.9999999999999999,1.0000000000000002,permutation,time,OC1,0.0
2,20000,0.6864790030006519,0.31863322374693454,0.07081933203045002,1.0,permutation,time,OC1,0.0
3,20000,0.5998135761641877,0.26764353770044097,0.14925436774963086,1.0,permutation,time,OC1,0.0
4,20000,0.5441287750718641,0.2545333310998866,0.08589975555079934,1.0,permutation,time,OC1,0.0
5,20000,0.5135699636667432,0.23784057708419237,0.10560952569650674,0.9930748793631846,permutation,time,OC1,0.0
6,20000,0.49085580401223106,0.22764911998475346,0.09146894349202471,0.9509769203743131,permutation,time,OC1,0.0
7,20000,0.4745017253734468,0.21866655684582054,0.09539747628636998,0.9236729848595171,permutation,time,OC1,0.0
8,20000,0.46233226783792697,0.21045682632358062,0.0914719719389013,0.8907790784882308,permutation,time,OC1,0.0
9,20000,0.4527354312283851,0.20344817861998304,0.09364175691632384,0.8620088844321683,permutation,time,OC1,0.0
10,20000,0.4449675341264732,0.19704487192698145,0.08859562777457318,0.8341382620972709,permutation,time,OC1,0.0
11,20000,0.4396133070562594,0.190790146279075,0.09297551019219229,0.816823145098639,permutation,time,OC1,0.0
12,20000,0.4344814243192079,0.18553241310351512,0.09382314627294586,0.7978994103620243,permutation,time,OC1,0.0
13,20000,0.4305306162595818,0.18100498574861731,0.09742022417060452,0.7849781962604054,permutation,time,OC1,0.0
14,20000,0.4269927030001375,0.17683071004643314,0.09658969873808362,0.7740080562503092,permutation,time,OC1,0.0
15,20000,0.4237809342940365,0.172950655441413,0.10094855642350695,0.762573489648921,permutation,time,OC1,0.0
16,20000,0.4210079484735481,0.16909170794995662,0.1022791805546582,0.752276662432476,permutation,time,OC1,0.0
17,20000,0.4193959321489734,0.16522000203846687,0.10502269560324382,0.7428350572890126,permutation,time,OC1,0.0
18,20000,0.4178728994013027,0.1612419629768364,0.10783536743948803,0.7333219381653661,permutation,time,OC1,0.0
19,20000,0.41611715716915426,0.15825376186884624,0.11125558621955058,0.7244879131872102,permutation,time,OC1,0.0
20,20000,0.41462480855188477,0.1548301829584581,0.1163010308398711,0.7175372705486212,permutation,time,OC1,0.0
21,20000,0.41347993019652995,0.15155039451924346,0.12220108532864771,0.7076424477339311,permutation,time,OC1,0.0
22,20000,0.4122695817163275,0.1492143986577023,0.12399046087121904,0.7024507114178968,permutation,time,OC1,0.0
23,20000,0.4110788699792929,0.14670999701115214,0.12399392100042152,0.6964196763259461,permutation,time,OC1,0.0
24,20000,0.4102548358320034,0.14396857594884455,0.13095441628781532,0.6872587281530347,permutation,time,OC1,0.0
25,20000,0.409042259369793,0.1418643436576487,0.13260318101444815,0.6823360596186324,permutation,time,OC1,0.0
26,20000,0.40821480925738474,0.13954472687832808,0.13618246804970138,0.6782751833867836,permutation,time,OC1,0.0
27,20000,0.4071976505237068,0.13730698185376328,0.1391951426998494,0.6722044188688275,permutation,time,OC1,0.0
28,20000,0.4065269076767314,0.13518862221058756,0.14251314370149634,0.6689387334326352,permutation,time,OC1,0.0
29,20000,0.4061003967235179,0.13316791388626195,0.1444111867703551,0.6611890418527333,permutation,time,OC1,0.0
30,20000,0.4056466213002255,0.13129932366575406,0.14866620322858007,0.6577672454368803,permutation,time,OC1,0.0
31,20000,0.40494417951183914,0.12940441582056,0.15106963889317784,0.6554485318176007,permutation,time,OC1,0.0
32,20000,0.40458972438392055,0.12753982946165754,0.15195019944909516,0.6507044776049705,permutation,time,OC1,0.0
33,20000,0.40425256443074603,0.12589449550706436,0.15702670715768932,0.6481854722869369,permutation,time,OC1,0.0
34,20000,0.404074101489005,0.12422946010787896,0.1599613236893044,0.6443109065033173,permutation,time,OC1,0.0
35,20000,0.40380247294102606,0.12258328063942561,0.16325297416098847,0.6389256661297282,permutation,time,OC1,0.0
36,20000,0.4033925439746359,0.12065056357677878,0.16730585785823252,0.6358746543007666,permutation,time,OC1,0.0
37,20000,0.4030472444731654,0.11911394791502962,0.16865492856884953,0.6341713832253563,permutation,time,OC1,0.0
1,20000,1.0,6.31624391889053e-17,0.9999999999999999,1.0000000000000002,permutation,time,36,0.0
2,20000,0.7243517910832785,0.30861077452755226,0.05154279744693906,1.0,permutation,time,36,0.0
3,20000,0.6520735848574355,0.2676492282321559,0.16644585417053884,1.0,permutation,time,36,0.0
4,20000,0.6062646458415991,0.2575289877570855,0.11611750913186045,1.0,permutation,time,36,0.0
5,20000,0.5782585225285728,0.24293595163893641,0.12751626769103103,0.9985757737274832,permutation,time,36,0.0
6,20000,0.56147118783435,0.23215618361732546,0.11951425968272551,0.9892642316637659,permutation,time,36,0.0
7,20000,0.5495882423802546,0.22128127734716785,0.12932908946059105,0.9687517551598305,permutation,time,36,0.0
8,20000,0.5386880322704249,0.21305779916120918,0.12455057799546494,0.9437128710977968,permutation,time,36,0.0
9,20000,0.5316951994305507,0.20524098637137458,0.12892860909332352,0.9164348042316118,permutation,time,36,0.0
10,20000,0.5273881028007512,0.1979847000463461,0.1345046521353727,0.8975194190746374,permutation,time,36,0.0
11,20000,0.5236585722074244,0.190610400764979,0.1480022267180176,0.8799445067421964,permutation,time,36,0.0
12,20000,0.5198696011157478,0.18480596615667808,0.15273241829357576,0.8652700742043796,permutation,time,36,0.0
13,20000,0.5165272535102521,0.17947012856497324,0.16013838512397016,0.8513781263161945,permutation,time,36,0.0
14,20000,0.5139501961418966,0.17427307986802254,0.1660448645175895,0.843780444408998,permutation,time,36,0.0
15,20000,0.512263860334449,0.16961706734241064,0.1680599128957104,0.8332181060824067,permutation,time,36,0.0
16,20000,0.5109818113801597,0.16513722501771227,0.17622628118387235,0.8197039936377652,permutation,time,36,0.0
17,20000,0.510065756475805,0.1615253943961673,0.17983915933424893,0.8091558611883659,permutation,time,36,0.0
18,20000,0.5088046288024055,0.15757377680084478,0.18885167826018065,0.8029694015099528,permutation,time,36,0.0
19,20000,0.5074099022867411,0.15350560706614233,0.1956319441990959,0.7940307702578945,permutation,time,36,0.0
20,20000,0.5064755658281497,0.15033684315712906,0.20251438698646754,0.789843682403279,permutation,time,36,0.0
21,20000,0.505613754704547,0.14679051197488777,0.20846384698936554,0.7821859372991066,permutation,time,36,0.0
22,20000,0.5047222279116662,0.14364053695102388,0.21479312365229464,0.7737645752206332,permutation,time,36,0.0
23,20000,0.5038459967118608,0.14113435968982682,0.21884770833748546,0.7673412537241961,permutation,time,36,0.0
24,20000,0.5030734913997816,0.13863367804063242,0.22326319235995598,0.7622433681440357,permutation,time,36,0.0
25,20000,0.5024244087344912,0.13590750309591232,0.22903959484245281,0.7561630564309962,permutation,time,36,0.0
26,20000,0.5017213300923279,0.13348106432020124,0.23415551636742837,0.751161567172452,permutation,time,36,0.0
27,20000,0.5010176278406769,0.13125171245993789,0.23596167392617018,0.7482087255071855,permutation,time,36,0.0
28,20000,0.5006046614142854,0.12891873131677542,0.23731033031544355,0.7412192910068033,permutation,time,36,0.0
29,20000,0.50031233337201,0.1268095656949816,0.24125247257663412,0.7370074601268976,permutation,time,36,0.0
30,20000,0.49975085590354174,0.12464323330415183,0.2453393691373257,0.7326613430152095,permutation,time,36,0.0
31,20000,0.499328069631924,0.12253597697446471,0.2521196577436471,0.730988835602954,permutation,time,36,0.0
32,20000,0.4991155138787139,0.12083149054134393,0.2533894542884212,0.7273431633790504,permutation,time,36,0.0
33,20000,0.49850722170968054,0.11930097652408546,0.2528761464893258,0.7237101197668547,permutation,time,36,0.0
34,20000,0.49820470132220745,0.11779738993493331,0.2579332526986268,0.7219997202494772,permutation,time,36,0.0
35,20000,0.49773812167964954,0.11630087197049267,0.2589362473349199,0.7178206765966236,permutation,time,36,0.0
36,20000,0.4975768900888337,0.11491841806150876,0.26211045163929625,0.715530580371675,permutation,time,36,0.0
37,20000,0.4973578499700374,0.11327940071342554,0.26424488390670786,0.710438786509209,permutation,time,36,0.0
1,20000,1.0,5.5473666674638215e-17,0.9999999999999999,1.0000000000000002,permutation,time,46,0.0
2,20000,0.7249899537564057,0.30413293776088285,0.08223740562749933,1.0,permutation,time,46,0.0
3,20000,0.6441787631808771,0.26798913955118303,0.16673678960640465,1.0,permutation,time,46,0.0
4,20000,0.5996888086131763,0.25623198012565673,0.11195495036830679,1.0,permutation,time,46,0.0
5,20000,0.5738581355175573,0.24119898228035463,0.12877104358406688,0.9980786469676395,permutation,time,46,0.0
6,20000,0.5555052203674204,0.23022014085409237,0.11832364805510079,0.9765114441625783,permutation,time,46,0.0
7,20000,0.5437730837397017,0.220023587920928,0.12782058322345455,0.957790251983982,permutation,time,46,0.0
8,20000,0.5341057494799226,0.2107139155298074,0.12852630469558726,0.9340812356981234,permutation,time,46,0.0
9,20000,0.5269095864952171,0.20237006401175145,0.1329844736134375,0.9110789988328569,permutation,time,46,0.0
10,20000,0.5211783188059592,0.19511879319307507,0.1369873050889088,0.8891849261611012,permutation,time,46,0.0
11,20000,0.5158110057540568,0.18878675393378475,0.1420267533189437,0.8700605375096956,permutation,time,46,0.0
12,20000,0.5125248433673623,0.1825099795869086,0.14879980881344643,0.8526419225988742,permutation,time,46,0.0
13,20000,0.5093634099684796,0.1777716502272284,0.14802770255190434,0.8412589578691574,permutation,time,46,0.0
14,20000,0.5070983579785209,0.1727259878491695,0.15567185422673593,0.8309058455017192,permutation,time,46,0.0
15,20000,0.5045679102496416,0.1679175189774479,0.16173889879533745,0.8211197215430628,permutation,time,46,0.0
16,20000,0.5026990213043444,0.16396230351146893,0.16740615306249892,0.8086776885740679,permutation,time,46,0.0
17,20000,0.5014093712787124,0.15882523518736988,0.1783504785140652,0.7950205348390049,permutation,time,46,0.0
18,20000,0.500456759491651,0.1548056280722295,0.18478416449300103,0.7872107098385102,permutation,time,46,0.0
19,20000,0.4991995156285181,0.15111126256429636,0.19186414242319763,0.778266772114333,permutation,time,46,0.0
20,20000,0.49842859925106014,0.14785599708330022,0.1981571970287584,0.7721193968061238,permutation,time,46,0.0
21,20000,0.4976956878179926,0.14447145942633177,0.20497692375799284,0.7661430834588329,permutation,time,46,0.0
22,20000,0.4972146387986063,0.14104274633276728,0.21066265425601483,0.7611362993019222,permutation,time,46,0.0
23,20000,0.4965371835256399,0.13830707955937258,0.21255991944188365,0.7548476606165134,permutation,time,46,0.0
24,20000,0.4960129083268532,0.13568293853741348,0.2179034710446209,0.7501685680957216,permutation,time,46,0.0
25,20000,0.49520755381965553,0.13332029135499224,0.22299168540582673,0.7450256837517473,permutation,time,46,0.0
26,20000,0.49453572255983325,0.13092325814240663,0.2276679126300483,0.7404744772999771,permutation,time,46,0.0
27,20000,0.49454053894565675,0.1282468351471591,0.23255631273528368,0.7359922051258393,permutation,time,46,0.0
28,20000,0.49440763495959156,0.12581048636120945,0.2396870369381981,0.7298625402384925,permutation,time,46,0.0
29,20000,0.4940730987012078,0.12398150338169474,0.24240969754219455,0.7244598525864943,permutation,time,46,0.0
30,20000,0.49348148864065744,0.12180301666833607,0.24714527787964444,0.7217244611732789,permutation,time,46,0.0
31,20000,0.4932612705827026,0.12003647033987087,0.24990886347796165,0.718876399616227,permutation,time,46,0.0
32,20000,0.4929960494491508,0.11812198495659589,0.2524232349912284,0.7141264923323384,permutation,time,46,0.0
33,20000,0.4925744329305486,0.1162221696778571,0.2541147791388407,0.7104413599690494,permutation,time,46,0.0
34,20000,0.49212129475979893,0.11437754779885438,0.25887335271368916,0.7071252844130814,permutation,time,46,0.0
35,20000,0.49150536460644034,0.11251215554842932,0.2622925530232048,0.7043192118911922,permutation,time,46,0.0
36,20000,0.49118753917558805,0.11090106814283733,0.2655242079545397,0.7008880257131114,permutation,time,46,0.0
37,20000,0.4909937374087277,0.10939746418729834,0.26851057693882935,0.698439281082282,permutation,time,46,0.0
1,20000,1.0,6.283470157153897e-17,0.9999999999999999,1.0000000000000002,permutation,time,35,0.0
2,20000,0.7481567190355055,0.30184458081717064,0.06523739919618488,1.0,permutation,time,35,0.0
3,20000,0.6788732895834734,0.2667278711688325,0.1876748141824475,1.0,permutation,time,35,0.0
4,20000,0.6390092812111545,0.25613976725669446,0.11785250765433619,0.9999967237740821,permutation,time,35,0.0
5,20000,0.6166058529933952,0.2422113809781891,0.1427255296448974,0.9995990376805634,permutation,time,35,0.0
6,20000,0.6026419055871319,0.23080675569138284,0.1426924509556562,0.9952639414491723,permutation,time,35,0.0
7,20000,0.5928944476838975,0.21917966858993854,0.15426352186694167,0.9851628822324118,permutation,time,35,0.0
8,20000,0.5846752809375414,0.2103115947488195,0.15850200728689443,0.9651990181322825,permutation,time,35,0.0
9,20000,0.5793787902701192,0.20167677447322846,0.16366294805875836,0.9480940930941021,permutation,time,35,0.0
10,20000,0.5744716400404366,0.19410114020310554,0.17344654163162002,0.9282673673347264,permutation,time,35,0.0
11,20000,0.5707876889314802,0.18634415332618987,0.18510440853214294,0.9128949560946172,permutation,time,35,0.0
12,20000,0.5682284579354544,0.17990734817317164,0.19476864788715842,0.8957536632440873,permutation,time,35,0.0
13,20000,0.566407778151308,0.17393536785682,0.20553516085956602,0.8815027433442534,permutation,time,35,0.0
14,20000,0.5641993389763651,0.16883302086321644,0.21201520024775547,0.8698154177685087,permutation,time,35,0.0
15,20000,0.5626578121563193,0.16370090310451,0.22160052660784993,0.8590659665603974,permutation,time,35,0.0
16,20000,0.5611928630060183,0.1593799926552959,0.23316963271499955,0.8513102450886983,permutation,time,35,0.0
17,20000,0.5600440933381249,0.15514312716580284,0.23823275788829695,0.8446275995508382,permutation,time,35,0.0
18,20000,0.5587570609360901,0.15092291481613923,0.2445973085509009,0.834254800117604,permutation,time,35,0.0
19,20000,0.5580307467506678,0.14723661248520514,0.2528182129467633,0.8264358132708419,permutation,time,35,0.0
20,20000,0.557572561746083,0.14384690208175446,0.260170698922947,0.8178882431093686,permutation,time,35,0.0
21,20000,0.5572442762511258,0.14050570503623697,0.26843152721297153,0.8124602103352488,permutation,time,35,0.0
22,20000,0.5564885463215654,0.1371675200351522,0.27434099007920437,0.8079125179900121,permutation,time,35,0.0
