line_code,direction,service_date,hour,mean_cos,mean_sin,N,active_bus_hours,median_midpoint_gap_min,median_residual_m,r1,boardings,distinct_registered_users,free_or_transfer_boardings,day_type,demand_join_level,day_category,hour_of_day,is_peak,period,lambda_boardings_per_bus,rain_mm,rain_hour,rain_day,temp_c,draws,r_null_mean,r_null_std,r_null_q025,r_null_q975,r_random_asymptotic_0_886_over_sqrtN,r_splay,r_excess,z,analysis_eligible
49.1,0,2026-03-28,2026-03-28 20:00:00,-0.13127309739608956,-0.3713296320596964,3,3,0.06666666666666667,12.510265256411936,0.39385063380113117,42,36,6,2.0,line_hour_repeated_for_each_direction,weekend,20,False,off_peak,14.0,0.0,False,False,26.7,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,-0.2791686084987814,-0.5466515012296596,True
49.1,0,2026-03-28,2026-03-28 21:00:00,-0.13848874969695296,-0.4059233426432403,3,3,7.933333333333334,10.510444254450197,0.42889729993937564,12,7,0,3.0,line_hour_repeated_for_each_direction,weekend,21,False,off_peak,4.0,0.0,False,False,26.4,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,-0.20520895819392357,-0.4018280768232308,True
49.1,0,2026-03-28,2026-03-28 22:00:00,-0.45772256687550794,-0.09378010264483688,2,2,3.75,9.293041870203368,0.46723083789405423,0,0,0,,,weekend,22,False,off_peak,0.0,0.0,False,False,26.0,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,-0.47382620268426995,-0.5555125291200325,True
49.1,0,2026-03-28,2026-03-28 23:00:00,-0.3895678942887494,-0.22791216677217163,2,2,2.5,10.285365694554105,0.4513392294309862,0,0,0,,,weekend,23,False,off_peak,0.0,0.0,False,False,25.7,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,-0.5177879606491786,-0.6070531725316887,True
49.1,0,2026-03-29,2026-03-29 00:00:00,0.8043798389738611,0.5941153714998336,1,1,19.316666666666666,3.549897647766079,1.0,0,0,0,,,weekend,0,False,off_peak,0.0,0.0,False,False,25.5,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
49.1,0,2026-03-29,2026-03-29 05:00:00,-0.8103614156466763,0.5859303508362703,1,1,1.8333333333333333,6.842777451978026,1.0,171,150,72,3.0,line_hour_repeated_for_each_direction,weekend,5,False,off_peak,171.0,0.0,False,False,23.3,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
49.1,0,2026-03-29,2026-03-29 06:00:00,-0.3851420197130914,-0.2081274314668467,2,2,2.875,5.515066717365839,0.4377800852913096,129,112,63,3.0,line_hour_repeated_for_each_direction,weekend,6,False,off_peak,64.5,0.0,False,False,22.8,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,-0.5552973049213501,-0.6510290239814923,True
49.1,0,2026-03-29,2026-03-29 07:00:00,-0.5768468140410588,-0.3469730057674505,3,3,6.3,7.135344422468377,0.6731586095420745,132,116,59,3.0,line_hour_repeated_for_each_direction,weekend,7,True,peak,44.0,0.0,False,False,25.0,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.310260358344244,0.6075335316996197,True
49.1,0,2026-03-29,2026-03-29 08:00:00,-0.6024022186352626,-0.12676434011859836,3,3,1.75,7.2614455532578415,0.6155953467517362,175,147,81,3.0,line_hour_repeated_for_each_direction,weekend,8,True,peak,58.333333333333336,0.0,False,False,25.8,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.18878350318242768,0.36966471974415704,True
49.1,0,2026-03-29,2026-03-29 09:00:00,-0.5608832527634626,-0.19986091887489796,3,3,6.2,6.4367438153913845,0.5954279218545607,175,136,49,3.0,line_hour_repeated_for_each_direction,weekend,9,False,off_peak,58.333333333333336,0.0,False,False,26.2,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.14622380044034836,0.28632682039739976,True
49.1,0,2026-03-29,2026-03-29 10:00:00,-0.4355479551496179,-0.4154795759898573,3,3,7.116666666666666,6.245254328422071,0.601934630420717,119,95,32,3.0,line_hour_repeated_for_each_direction,weekend,10,False,off_peak,39.666666666666664,0.0,False,False,27.3,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.1599550320585079,0.3132145081577227,True
49.1,0,2026-03-29,2026-03-29 11:00:00,-0.29797895325760776,-0.4559429743758458,3,3,2.1666666666666665,6.920328485544538,0.5446792197864655,114,90,31,3.0,line_hour_repeated_for_each_direction,weekend,11,False,off_peak,38.0,0.0,False,False,28.1,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.039127843193621545,0.07661783442161371,True
49.1,0,2026-03-29,2026-03-29 12:00:00,-0.2863335797054628,-0.14299332521668287,4,4,7.4,4.94939982436477,0.3200531360937878,148,126,42,3.0,line_hour_repeated_for_each_direction,weekend,12,False,off_peak,37.0,0.0,False,False,29.4,5000,0.45262867991042205,0.21867693653724046,0.0762520819247966,0.9142674014677062,0.4431134625,6.206335383118183e-17,-0.24220403764475287,-0.606262123093428,True
49.1,0,2026-03-29,2026-03-29 13:00:00,-0.24419815772879527,-0.4753603791633754,3,3,0.5333333333333333,4.922970200573595,0.5344157841198982,136,112,36,3.0,line_hour_repeated_for_each_direction,weekend,13,False,off_peak,45.333333333333336,0.0,False,False,29.9,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.01746871847598171,0.03420621405395362,True
49.1,0,2026-03-29,2026-03-29 14:00:00,-0.4318887651837447,-0.4185319733743762,3,3,8.583333333333334,7.338634740483012,0.6014124360441754,129,99,40,3.0,line_hour_repeated_for_each_direction,weekend,14,False,off_peak,43.0,0.0,False,False,30.2,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.1588530352714857,0.31105664305528385,True
49.1,0,2026-03-29,2026-03-29 15:00:00,-0.5835765483062427,-0.06083557547469698,3,3,5.616666666666666,8.793524172139856,0.5867389155121433,123,95,21,3.0,line_hour_repeated_for_each_direction,weekend,15,False,off_peak,41.0,0.0,False,False,30.3,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.12788722405824815,0.2504212181859278,True
49.1,0,2026-03-29,2026-03-29 16:00:00,-0.315044881615027,-0.45922654587474865,3,3,5.2,5.823342130016842,0.5569042088796591,136,120,30,3.0,line_hour_repeated_for_each_direction,weekend,16,False,off_peak,45.333333333333336,0.0,False,False,29.2,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.06492647164937196,0.12713518682323138,True
49.1,0,2026-03-29,2026-03-29 17:00:00,-0.5410080995624489,-0.021772890916525327,3,3,0.016666666666666666,7.317199593674593,0.5414460477010018,76,60,21,3.0,line_hour_repeated_for_each_direction,weekend,17,True,peak,25.333333333333332,0.0,False,False,27.0,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.032304818262431874,0.06325738948613484,True
49.1,0,2026-03-29,2026-03-29 18:00:00,-0.5580278245147325,-0.16346294937739347,3,3,9.3,6.129917032655386,0.5814767310493184,60,52,11,3.0,line_hour_repeated_for_each_direction,weekend,18,True,peak,20.0,0.0,False,False,26.4,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.11678233547412446,0.22867628042898144,True
49.1,0,2026-03-29,2026-03-29 19:00:00,-0.03934673740497524,-0.9992256172935039,1,1,0.11666666666666667,7.122529560111914,1.0,24,13,2,3.0,line_hour_repeated_for_each_direction,weekend,19,False,off_peak,24.0,0.0,False,False,26.3,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
49.1,0,2026-03-29,2026-03-29 20:00:00,-0.9039938328088546,0.2080589456383672,2,2,5.758333333333333,9.718857540558485,0.9276278211743072,16,14,0,3.0,line_hour_repeated_for_each_direction,weekend,20,False,off_peak,8.0,0.0,False,False,26.1,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,0.7997931917135874,0.9376753252243633,True
49.1,0,2026-03-29,2026-03-29 21:00:00,0.5621674954823256,-0.35427415270481216,2,2,9.058333333333334,3.274710184553293,0.6644866200696469,1,0,0,1.0,line_hour_repeated_for_each_direction,weekend,21,False,off_peak,0.5,0.0,False,False,26.0,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,0.07185241589830646,0.08423957360933373,True
49.1,0,2026-03-29,2026-03-29 22:00:00,0.1013540567803163,-0.9948504184922337,1,1,6.983333333333333,5.301591316890569,1.0,0,0,0,,,weekend,22,False,off_peak,0.0,0.0,False,False,25.7,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
49.1,0,2026-03-29,2026-03-29 23:00:00,0.13497343459068867,-0.9908492175678362,1,1,2.95,6.6253980862207955,1.0,0,0,0,,,weekend,23,False,off_peak,0.0,0.0,False,False,25.6,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
49.1,0,2026-03-30,2026-03-30 00:00:00,0.13546094701868736,-0.9907826864821571,1,1,4.0,7.483774642727226,1.0,0,0,0,,,weekday,0,False,off_peak,0.0,0.0,False,False,25.3,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
49.1,0,2026-03-30,2026-03-30 05:00:00,-0.6158063316906501,-0.00359301091849748,4,4,3.8833333333333333,7.610914716522071,0.6158168135718246,706,632,247,1.0,line_hour_repeated_for_each_direction,weekday,5,False,off_peak,176.5,0.0,False,False,23.8,5000,0.45262867991042205,0.21867693653724046,0.0762520819247966,0.9142674014677062,0.4431134625,6.206335383118183e-17,0.29813058827177247,0.7462521482397472,True
49.1,0,2026-03-30,2026-03-30 06:00:00,-0.5784938613969025,-0.03427617848586647,10,10,0.6333333333333333,7.33938294904047,0.5795084158884094,579,499,224,1.0,line_hour_repeated_for_each_direction,weekday,6,False,off_peak,57.9,0.0,False,False,24.0,5000,0.28354216459013104,0.14388277650338765,0.04864411205077771,0.6011107448204243,0.28024956067672174,3.33066907387547e-17,0.4130965378150452,2.056995691150775,True
49.1,0,2026-03-30,2026-03-30 07:00:00,-0.7382500535844955,0.03387665415872954,12,12,0.06666666666666667,7.609053755212345,0.7390269070301166,501,447,255,1.0,line_hour_repeated_for_each_direction,weekday,7,True,peak,41.75,0.0,False,False,24.8,5000,0.26005172846758934,0.1301481869741919,0.05009262536409758,0.5474162940106255,0.2558316768559222,4.404629100295877e-17,0.6473090038721006,3.6802293577666747,True
49.1,0,2026-03-30,2026-03-30 08:00:00,-0.48495998682534286,-0.2029080068050244,12,12,0.65,5.05174005382424,0.5256974871988875,489,421,240,1.0,line_hour_repeated_for_each_direction,weekday,8,True,peak,40.75,0.0,False,False,26.7,5000,0.26005172846758934,0.1301481869741919,0.05009262536409758,0.5474162940106255,0.2558316768559222,4.404629100295877e-17,0.35900585074839597,2.041102261255281,True
49.1,0,2026-03-30,2026-03-30 09:00:00,-0.5825419980099104,-0.22977695422938282,11,11,0.08333333333333333,4.013055609217832,0.6262209100152359,672,576,322,1.0,line_hour_repeated_for_each_direction,weekday,9,False,off_peak,61.09090909090909,0.0,False,False,27.2,5000,0.2697856174349346,0.1365297139459375,0.04943733983078588,0.5703871178060056,0.2672074717577669,6.055761952500853e-17,0.48812417433936445,2.6106792600579327,True
49.1,0,2026-03-30,2026-03-30 10:00:00,-0.4534672612795533,-0.21498076825054319,8,8,2.158333333333333,5.787666988253778,0.50184588049517,584,509,262,1.0,line_hour_repeated_for_each_direction,weekday,10,False,off_peak,73.0,0.0,False,False,,5000,0.31559073935820636,0.15716772097029905,0.061768979901349885,0.6512199375262919,0.3133285341688009,4.308740668371214e-17,0.2721400072265327,1.1850724817226395,True
49.1,0,2026-03-30,2026-03-30 11:00:00,-0.47487342342878147,-0.19468619666428402,7,7,2.433333333333333,5.297130629032884,0.5132323873749347,548,467,208,1.0,line_hour_repeated_for_each_direction,weekday,11,False,off_peak,78.28571428571429,0.0,False,False,,5000,0.33632062992291273,0.16698767522349736,0.06472188544758498,0.6916152545540218,0.3349622926742129,2.2429892266911074e-17,0.2665620861945331,1.0594300280858582,True
49.1,0,2026-03-30,2026-03-30 12:00:00,-0.4525242517134983,-0.1964900812610914,7,7,3.566666666666667,5.594849948664653,0.493342224447545,608,548,232,1.0,line_hour_repeated_for_each_direction,weekday,12,False,off_peak,86.85714285714286,0.0,False,False,,5000,0.33632062992291273,0.16698767522349736,0.06472188544758498,0.6916152545540218,0.3349622926742129,2.2429892266911074e-17,0.23659254996338666,0.9403184655063529,True
49.1,0,2026-03-30,2026-03-30 13:00:00,-0.48921395725881905,-0.28155445148763136,7,7,3.3,7.696138125355173,0.5644494708380322,876,763,258,1.0,line_hour_repeated_for_each_direction,weekday,13,False,off_peak,125.14285714285714,0.0,False,False,,5000,0.33632062992291273,0.16698767522349736,0.06472188544758498,0.6916152545540218,0.3349622926742129,2.2429892266911074e-17,0.34373351229618904,1.3661417862712946,True
49.1,0,2026-03-30,2026-03-30 14:00:00,-0.41148063928217266,-0.3104725595420289,8,8,7.591666666666667,8.723624616298252,0.5154701996552702,1102,987,265,1.0,line_hour_repeated_for_each_direction,weekday,14,False,off_peak,137.75,0.0,False,False,,5000,0.31559073935820636,0.15716772097029905,0.061768979901349885,0.6512199375262919,0.3133285341688009,4.308740668371214e-17,0.29204669163831903,1.2717589786444525,True
49.1,0,2026-03-30,2026-03-30 15:00:00,-0.2688115496881609,-0.5138115355996458,9,9,0.05,7.323324809421433,0.5798809734428408,871,799,173,1.0,line_hour_repeated_for_each_direction,weekday,15,False,off_peak,96.77777777777777,0.0,False,False,,5000,0.29859851907724216,0.14923830146046793,0.05953268026935572,0.6256892270155476,0.295408975,8.722735881576527e-17,0.4010291709044382,1.8847872939649357,True
49.1,0,2026-03-30,2026-03-30 16:00:00,-0.4455795142813397,-0.2682979946367862,12,12,3.4333333333333336,6.646233671555693,0.5201200990860818,548,503,107,1.0,line_hour_repeated_for_each_direction,weekday,16,False,off_peak,45.666666666666664,0.0,False,False,,5000,0.26005172846758934,0.1301481869741919,0.05009262536409758,0.5474162940106255,0.2558316768559222,4.404629100295877e-17,0.3514683128861139,1.9982481251933495,True
49.1,0,2026-03-30,2026-03-30 17:00:00,-0.4159347991825792,-0.36503615305441256,13,13,0.7166666666666667,8.158973069991823,0.5534014367598055,286,260,53,1.0,line_hour_repeated_for_each_direction,weekday,17,True,peak,22.0,0.0,False,False,,5000,0.2438315657921843,0.1255873798305121,0.04355658965046114,0.5203927812443688,0.24579512459879072,8.550845670205471e-17,0.40939274500652184,2.464975950492834,True
49.1,0,2026-03-30,2026-03-30 18:00:00,-0.36751658517604535,-0.3851353088683501,11,11,2.0833333333333335,7.647391545980731,0.5323510557109667,142,122,28,1.0,line_hour_repeated_for_each_direction,weekday,18,True,peak,12.909090909090908,0.0,False,False,,5000,0.2697856174349346,0.1365297139459375,0.04943733983078588,0.5703871178060056,0.2672074717577669,6.055761952500853e-17,0.3595730850352518,1.9231376869360597,True
49.1,0,2026-03-30,2026-03-30 19:00:00,-0.30305572368506944,-0.4985733756553611,8,8,6.15,6.620468632610201,0.583453667886888,55,48,6,1.0,line_hour_repeated_for_each_direction,weekday,19,False,off_peak,6.875,0.0,False,False,,5000,0.31559073935820636,0.15716772097029905,0.061768979901349885,0.6512199375262919,0.3133285341688009,4.308740668371214e-17,0.39137829356297366,1.70431260868955,True
49.1,0,2026-03-30,2026-03-30 20:00:00,-0.26912175062791893,-0.5455496138093998,5,5,2.7333333333333334,5.472267270027004,0.6083180893156318,23,17,3,1.0,line_hour_repeated_for_each_direction,weekday,20,False,off_peak,4.6,0.0,False,False,,5000,0.39989834339372715,0.1987439029736825,0.08139669655257929,0.8287562583495031,0.39633272955812154,4.9650683064945465e-17,0.3473073997171932,1.048684980034348,True
49.1,0,2026-03-30,2026-03-30 21:00:00,-0.5679717321509831,-0.22743152325224555,3,3,8.233333333333333,7.429347220945062,0.6118145031718558,0,0,0,,,weekday,21,False,off_peak,0.0,0.0,False,False,,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.18080471661476108,0.3540411305495824,True
49.1,0,2026-03-30,2026-03-30 22:00:00,-0.6967926246863444,-0.08819101917482974,2,2,7.7666666666666675,7.012082560577533,0.7023514915484839,0,0,0,,,weekday,22,False,off_peak,0.0,0.0,False,False,,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,0.1765999195379497,0.20704525707771185,True
49.1,0,2026-03-30,2026-03-30 23:00:00,-0.503146239377821,-0.08000416361186247,2,2,6.7666666666666675,8.311340579538804,0.5094671769557655,0,0,0,,,weekday,23,False,off_peak,0.0,0.0,False,False,,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,-0.3569856878005867,-0.4185290327261627,True
49.1,0,2026-03-31,2026-03-31 05:00:00,-0.6270061411409702,0.058930536455181565,4,4,3.7666666666666666,8.1897781318436,0.6297694095106444,739,651,264,1.0,line_hour_repeated_for_each_direction,weekday,5,False,off_peak,184.75,0.0,False,False,,5000,0.45262867991042205,0.21867693653724046,0.0762520819247966,0.9142674014677062,0.4431134625,6.206335383118183e-17,0.3236207727712754,0.8100567549795333,True
49.1,0,2026-03-31,2026-03-31 06:00:00,-0.593220622907236,-0.06891611671546952,10,10,1.0666666666666669,5.46689966551454,0.5972102967846329,692,599,257,1.0,line_hour_repeated_for_each_direction,weekday,6,False,off_peak,69.2,0.0,False,False,,5000,0.28354216459013104,0.14388277650338765,0.04864411205077771,0.6011107448204243,0.28024956067672174,3.33066907387547e-17,0.43780403631856374,2.180025572324959,True
49.1,0,2026-03-31,2026-03-31 07:00:00,-0.5873047699364823,-0.16658021315266142,15,15,0.11666666666666667,3.6744578525606264,0.6104718340792886,467,393,233,1.0,line_hour_repeated_for_each_direction,weekday,7,True,peak,31.133333333333333,0.0,False,False,,5000,0.2289757570481631,0.11639252372821327,0.04168166723566977,0.48267807767377313,0.22882280809904063,8.91257036971778e-17,0.49479128641997344,3.2776682282613985,True
49.1,0,2026-03-31,2026-03-31 08:00:00,-0.42334909071814925,-0.21763118146704685,12,12,2.15,5.909365583945401,0.47601237773678373,499,443,246,1.0,line_hour_repeated_for_each_direction,weekday,8,True,peak,41.583333333333336,0.0,False,False,,5000,0.26005172846758934,0.1301481869741919,0.05009262536409758,0.5474162940106255,0.2558316768559222,4.404629100295877e-17,0.2918591171541578,1.6593442773968026,True
49.1,0,2026-03-31,2026-03-31 09:00:00,-0.5780791885158557,-0.13563131712336535,13,13,0.08333333333333333,5.819751921277994,0.5937772329584297,692,614,368,1.0,line_hour_repeated_for_each_direction,weekday,9,False,off_peak,53.23076923076923,0.0,False,False,,5000,0.2438315657921843,0.1255873798305121,0.04355658965046114,0.5203927812443688,0.24579512459879072,8.550845670205471e-17,0.46278798655865444,2.786471599602751,True
49.1,0,2026-03-31,2026-03-31 10:00:00,-0.17213602390749344,-0.585351646306586,10,10,11.066666666666666,7.864120350300956,0.6101371653657165,636,535,268,1.0,line_hour_repeated_for_each_direction,weekday,10,False,off_peak,63.6,0.0,False,False,,5000,0.28354216459013104,0.14388277650338765,0.04864411205077771,0.6011107448204243,0.28024956067672174,3.33066907387547e-17,0.45584678488266933,2.26986862995305,True
49.1,0,2026-03-31,2026-03-31 11:00:00,0.16820457707617908,-0.9857521089252732,1,1,7.4,7.692423662415444,1.0,543,477,227,1.0,line_hour_repeated_for_each_direction,weekday,11,False,off_peak,543.0,0.0,False,False,,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
49.1,0,2026-03-31,2026-03-31 12:00:00,-0.4069426642813447,-0.5990640805031696,2,2,0.08333333333333333,9.098642852315397,0.7242099865104784,574,496,183,1.0,line_hour_repeated_for_each_direction,weekday,12,False,off_peak,287.0,0.0,False,False,,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,0.237068176557344,0.2779380743132898,True
49.1,0,2026-03-31,2026-03-31 13:00:00,-0.4446141099772955,-0.3733182084296645,5,5,0.05,7.321677920862335,0.5805585168921709,855,752,250,1.0,line_hour_repeated_for_each_direction,weekday,13,False,off_peak,171.0,0.0,False,False,,5000,0.39989834339372715,0.1987439029736825,0.08139669655257929,0.8287562583495031,0.39633272955812154,4.9650683064945465e-17,0.30104928308334095,0.9090098905945637,True
49.1,0,2026-03-31,2026-03-31 14:00:00,-0.41593626802617234,-0.2862704644754397,8,8,0.1,7.961335897893251,0.5049294583310859,1035,916,180,1.0,line_hour_repeated_for_each_direction,weekday,14,False,off_peak,129.375,0.0,False,False,,5000,0.31559073935820636,0.15716772097029905,0.061768979901349885,0.6512199375262919,0.3133285341688009,4.308740668371214e-17,0.27664546618689856,1.2046921454607087,True
49.1,0,2026-03-31,2026-03-31 15:00:00,-0.5649065908070037,-0.2376758161477822,10,10,0.06666666666666667,7.88533218693448,0.6128696842875374,816,739,153,1.0,line_hour_repeated_for_each_direction,weekday,15,False,off_peak,81.6,0.0,False,False,,5000,0.28354216459013104,0.14388277650338765,0.04864411205077771,0.6011107448204243,0.28024956067672174,3.33066907387547e-17,0.4596607133328449,2.288859915694305,True
49.1,0,2026-03-31,2026-03-31 16:00:00,-0.2955462751831738,-0.40907025277851883,11,11,1.2,9.962825481924083,0.5046643166332742,581,530,75,1.0,line_hour_repeated_for_each_direction,weekday,16,False,off_peak,52.81818181818182,0.0,False,False,,5000,0.2697856174349346,0.1365297139459375,0.04943733983078588,0.5703871178060056,0.2672074717577669,6.055761952500853e-17,0.321657180146559,1.720348577682847,True
49.1,0,2026-03-31,2026-03-31 17:00:00,-0.406690770408347,-0.2887421980508511,13,13,0.11666666666666667,9.066344529523935,0.4987679216535199,247,233,56,1.0,line_hour_repeated_for_each_direction,weekday,17,True,peak,19.0,0.0,False,False,,5000,0.2438315657921843,0.1255873798305121,0.04355658965046114,0.5203927812443688,0.24579512459879072,8.550845670205471e-17,0.33714228778726324,2.0299520238847877,True
49.1,0,2026-03-31,2026-03-31 18:00:00,-0.37985060886934724,-0.40749297005082247,9,9,0.05,6.199662965921086,0.5570789941285296,96,88,20,1.0,line_hour_repeated_for_each_direction,weekday,18,True,peak,10.666666666666666,0.0,False,False,,5000,0.29859851907724216,0.14923830146046793,0.05953268026935572,0.6256892270155476,0.295408975,8.722735881576527e-17,0.36852000185575984,1.7319982371935323,True
49.1,0,2026-03-31,2026-03-31 19:00:00,-0.16896029038175991,-0.48887369282421994,10,10,5.141666666666667,9.555546150865036,0.5172475879706723,57,53,3,1.0,line_hour_repeated_for_each_direction,weekday,19,False,off_peak,5.7,0.0,False,False,,5000,0.28354216459013104,0.14388277650338765,0.04864411205077771,0.6011107448204243,0.28024956067672174,3.33066907387547e-17,0.3261956417112024,1.6242765747228873,True
49.1,0,2026-03-31,2026-03-31 20:00:00,-0.44018688410788465,0.04087193051503736,8,8,7.875,17.747766862434965,0.4420803180923511,19,15,1,1.0,line_hour_repeated_for_each_direction,weekday,20,False,off_peak,2.375,0.0,False,False,,5000,0.31559073935820636,0.15716772097029905,0.061768979901349885,0.6512199375262919,0.3133285341688009,4.308740668371214e-17,0.18481570312992432,0.8048063428879793,True
49.1,0,2026-03-31,2026-03-31 21:00:00,-0.5594848903406834,-0.15198601630378208,3,3,0.03333333333333333,9.637254826438308,0.5797612367789174,4,2,0,1.0,line_hour_repeated_for_each_direction,weekday,21,False,off_peak,1.3333333333333333,0.0,False,False,,5000,0.5261380226409408,0.241995839291097,0.12541253681286724,0.9713196335052557,0.5116633537118443,1.3343220141622404e-16,0.11316209508268853,0.22158733924955318,True
49.1,0,2026-03-31,2026-03-31 22:00:00,-0.6187531591049888,-0.16466071425172873,2,2,7.791666666666667,5.001706965986985,0.6402879217354432,0,0,0,,,weekday,22,False,off_peak,0.0,0.0,False,False,,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,0.004910336265121397,0.005756864652090623,True
49.1,0,2026-03-31,2026-03-31 23:00:00,-0.586588331645844,-0.8098852567968782,1,1,0.03333333333333333,10.804994338786095,1.0,0,0,0,,,weekday,23,False,off_peak,0.0,0.0,False,False,,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
49.1,1,2026-03-11,2026-03-11 00:00:00,0.9167322679098879,-0.3995021263683003,1,1,0.11666666666666667,3.6398149476502653,0.9999999999999999,0,0,0,,,weekday,0,False,off_peak,0.0,0.0,False,True,23.4,5000,1.0,0.0,1.0,1.0,0.886226925,1.0,,,False
49.1,1,2026-03-11,2026-03-11 05:00:00,0.9853794175080443,0.13556645333654999,2,2,8.941666666666666,3.5939231217955023,0.9946611783510723,646,578,198,1.0,line_hour_repeated_for_each_direction,weekday,5,False,off_peak,323.0,0.0,False,True,22.6,5000,0.6385128985116313,0.3083315886482324,0.03387684594654446,0.9994852760806024,0.6266570683376018,6.123233995736766e-17,0.9852309484157361,1.1550820381422593,True
49.1,1,2026-03-11,2026-03-11 06:00:00,0.43492952524964085,0.14304415333355877,7,7,0.016666666666666666,4.027493995147094,0.4578485794853935,536,463,204,1.0,line_hour_repeated_for_each_direction,weekday,6,False,off_peak,76.57142857142857,0.0,False,True,22.7,5000,0.33632062992291273,0.16698767522349736,0.06472188544758498,0.6916152545540218,0.3349622926742129,2.2429892266911074e-17,0.1831124410999322,0.7277659827279287,True
49.1,1,2026-03-11,2026-03-11 07:00:00,0.4144695249511859,-0.076082655105781,12,12,0.7583333333333333,4.36908830861926,0.4213947763335551,501,457,263,1.0,line_hour_repeated_for_each_direction,weekday,7,True,peak,41.75,0.0,False,True,23.1,5000,0.26005172846758934,0.1301481869741919,0.05009262536409758,0.5474162940106255,0.2558316768559222,4.404629100295877e-17,0.2180463879344284,1.239687248950765,True
49.1,1,2026-03-11,2026-03-11 08:00:00,0.39529900792798545,0.0014687733752580246,14,14,0.08333333333333333,2.916974362864069,0.3953017366064528,420,367,201,1.0,line_hour_repeated_for_each_direction,weekday,8,True,peak,30.0,0.0,False,True,23.4,5000,0.23555221050179098,0.12090215168054401,0.039281558924243724,0.5066078782379709,0.23685410859172898,9.041778636120275e-17,0.2089737563496952,1.3213125149895018,True
49.1,1,2026-03-11,2026-03-11 09:00:00,0.6670539749308395,0.11740066837822367,14,14,0.35833333333333334,4.323668290308964,0.6773063726310913,622,543,273,1.0,line_hour_repeated_for_each_direction,weekday,9,False,off_peak,44.42857142857143,0.0,False,True,24.0,5000,0.23555221050179098,0.12090215168054401,0.039281558924243724,0.5066078782379709,0.23685410859172898,9.041778636120275e-17,0.5778735555233563,3.653815552402521,True
